Datetime,Solar_Radiation_W_m2,Wind_Speed_10m_m_s,Temperature_2m_C,Load_kW,Solar_Power_kW,Wind_Power_kW,Net_Power_kW,Total_Generated_Power_kW,Battery_Energy_kWh,Battery_SoC_%,Unmet_Load_kWh,Dumped_Energy_kWh
2023-03-15 15:00:00,351.98,4.63,15.83,0.0,3.5198,0.4255465815124999,3.9453465815125,3.9453465815125,20.0,100.0,0.0,3.9453465815124993
2023-03-15 16:00:00,201.25,4.04,14.69,0.0,2.0125,0.2827145944,2.2952145944,2.2952145944,20.0,100.0,0.0,2.295214594400001
2023-03-15 17:00:00,52.55,2.66,10.32,0.0,0.5255,0.08069544910000001,0.6061954491,0.6061954491,20.0,100.0,0.0,0.6061954490999995
2023-03-15 18:00:00,0.0,3.05,7.6,5.0,0.0,0.12164762968749997,-4.8783523703125,0.12164762968749997,15.1216476296875,75.60823814843751,0.0,0.0
2023-03-15 19:00:00,0.0,3.27,6.76,5.0,0.0,0.14991579461250001,-4.8500842053875,0.14991579461250001,10.2715634243,51.357817121500005,0.0,0.0
2023-03-15 20:00:00,0.0,3.42,5.32,5.0,0.0,0.17150723729999995,-4.8284927627,0.17150723729999995,5.4430706616,27.215353308,0.0,0.0
2023-03-15 21:00:00,0.0,3.29,4.08,0.0,0.0,0.1526834015875,0.1526834015875,0.1526834015875,5.5957540631875,27.978770315937503,0.0,0.0
2023-03-15 22:00:00,0.0,3.04,3.98,0.0,0.0,0.12045501439999999,0.12045501439999999,0.12045501439999999,5.7162090775875,28.581045387937497,0.0,0.0
2023-03-15 23:00:00,0.0,2.92,3.74,0.0,0.0,0.10674626479999998,0.10674626479999998,0.10674626479999998,5.8229553423875,29.114776711937502,0.0,0.0
2023-03-16 00:00:00,0.0,2.98,3.29,0.0,0.0,0.11346265069999999,0.11346265069999999,0.11346265069999999,5.9364179930875,29.6820899654375,0.0,0.0
2023-03-16 01:00:00,0.0,2.84,3.19,0.0,0.0,0.09821077839999996,0.09821077839999996,0.09821077839999996,6.0346287714875,30.173143857437502,0.0,0.0
2023-03-16 02:00:00,0.0,2.65,2.98,0.0,0.0,0.07978876718749998,0.07978876718749998,0.07978876718749998,6.114417538675,30.572087693375,0.0,0.0
2023-03-16 03:00:00,0.0,2.4,3.03,0.0,0.0,0.05927039999999999,0.05927039999999999,0.05927039999999999,6.173687938675,30.868439693375,0.0,0.0
2023-03-16 04:00:00,0.0,2.14,3.42,0.0,0.0,0.042018974900000006,0.042018974900000006,0.042018974900000006,6.2157069135750005,31.078534567875003,0.0,0.0
2023-03-16 05:00:00,0.0,2.1,3.43,0.0,0.0,0.0397065375,0.0397065375,0.0397065375,6.255413451075,31.277067255375,0.0,0.0
2023-03-16 06:00:00,7.2,2.12,3.92,5.0,0.072,0.0408518488,-4.8871481512,0.11285184879999999,4.0,20.0,2.6317347001249995,0.0
2023-03-16 07:00:00,44.42,3.23,5.43,5.0,0.44420000000000004,0.1444813197625,-4.4113186802375,0.5886813197625,4.0,20.0,4.4113186802375,0.0
2023-03-16 08:00:00,83.97,4.15,6.93,5.0,0.8397,0.30644209531250005,-3.8538579046874997,1.1461420953125,4.0,20.0,3.8538579046874997,0.0
2023-03-16 09:00:00,121.25,4.99,8.63,0.0,1.2125,0.5327283019625001,1.7452283019625,1.7452283019625,5.7452283019625,28.726141509812503,0.0,0.0
2023-03-16 10:00:00,220.95,5.12,10.06,0.0,2.2095,0.5754585088,2.7849585088,2.7849585088,8.530186810762501,42.650934053812506,0.0,0.0
2023-03-16 11:00:00,168.93,4.87,11.26,0.0,1.6893000000000002,0.4952118366125,2.1845118366125003,2.1845118366125003,10.714698647375002,53.57349323687502,0.0,0.0
2023-03-16 12:00:00,182.25,4.74,11.8,0.0,1.8225,0.4566034179000001,2.2791034179,2.2791034179,12.993802065275002,64.96901032637501,0.0,0.0
2023-03-16 13:00:00,285.83,4.51,11.62,0.0,2.8583,0.3933088861624999,3.2516088861625,3.2516088861625,16.245410951437503,81.22705475718752,0.0,0.0
2023-03-16 14:00:00,292.2,4.06,11.16,0.0,2.922,0.28693414609999984,3.2089341461,3.2089341461,19.4543450975375,97.2717254876875,0.0,0.0
2023-03-16 15:00:00,252.35,3.55,10.57,0.0,2.5235,0.19181792656249996,2.7153179265625,2.7153179265625,20.0,100.0,0.0,2.1696630241
2023-03-16 16:00:00,144.25,2.72,9.61,0.0,1.4425,0.0862801408,1.5287801408,1.5287801408,20.0,100.0,0.0,1.5287801407999986
2023-03-16 17:00:00,41.7,1.56,7.69,0.0,0.417,0.0162771336,0.4332771336,0.4332771336,20.0,100.0,0.0,0.43327713360000075
2023-03-16 18:00:00,0.0,1.4,6.74,5.0,0.0,0.011764899999999995,-4.9882351,0.011764899999999995,15.0117649,75.0588245,0.0,0.0
2023-03-16 19:00:00,0.0,1.14,6.43,5.0,0.0,0.006352119899999997,-4.9936478801,0.006352119899999997,10.0181170199,50.0905850995,0.0,0.0
2023-03-16 20:00:00,0.0,0.86,6.02,5.0,0.0,0.0027270900999999993,-4.9972729099,0.0027270900999999993,5.02084411,25.10422055,0.0,0.0
2023-03-16 21:00:00,0.0,0.69,5.47,0.0,0.0,0.0014084823374999995,0.0014084823374999995,0.0014084823374999995,5.0222525923375,25.111262961687498,0.0,0.0
2023-03-16 22:00:00,0.0,0.73,4.79,0.0,0.0,0.0016679103874999996,0.0016679103874999996,0.0016679103874999996,5.023920502725,25.119602513625,0.0,0.0
2023-03-16 23:00:00,0.0,0.87,4.18,0.0,0.0,0.0028233316124999996,0.0028233316124999996,0.0028233316124999996,5.0267438343375,25.133719171687503,0.0,0.0
2023-03-17 00:00:00,0.0,1.14,3.7,0.0,0.0,0.006352119899999997,0.006352119899999997,0.006352119899999997,5.0330959542375,25.1654797711875,0.0,0.0
2023-03-17 01:00:00,0.0,1.21,3.41,0.0,0.0,0.007595567787499999,0.007595567787499999,0.007595567787499999,5.040691522025,25.203457610125003,0.0,0.0
2023-03-17 02:00:00,0.0,1.01,3.59,0.0,0.0,0.0044174155375,0.0044174155375,0.0044174155375,5.0451089375625,25.225544687812494,0.0,0.0
2023-03-17 03:00:00,0.0,1.11,3.6,0.0,0.0,0.0058637179125,0.0058637179125,0.0058637179125,5.050972655474999,25.254863277374994,0.0,0.0
2023-03-17 04:00:00,0.0,1.61,3.35,0.0,0.0,0.0178929422875,0.0178929422875,0.0178929422875,5.0688655977625,25.3443279888125,0.0,0.0
2023-03-17 05:00:00,0.0,2.07,3.12,0.0,0.0,0.038029023112499984,0.038029023112499984,0.038029023112499984,5.106894620875,25.534473104375,0.0,0.0
2023-03-17 06:00:00,7.72,2.67,2.85,5.0,0.0772,0.08160897386249999,-4.8411910261375,0.15880897386249998,4.0,20.0,3.7342964052625005,0.0
2023-03-17 07:00:00,43.83,3.4,3.05,5.0,0.43829999999999997,0.16851589999999997,-4.3931841,0.6068159,4.0,20.0,4.3931841,0.0
2023-03-17 08:00:00,76.6,4.01,3.74,5.0,0.766,0.2764631492874999,-3.9575368507125,1.0424631492874998,4.0,20.0,3.9575368507125,0.0
2023-03-17 09:00:00,108.53,4.34,4.75,0.0,1.0853,0.35048813589999994,1.4357881358999998,1.4357881358999998,5.435788135899999,27.178940679499995,0.0,0.0
2023-03-17 10:00:00,151.88,4.53,5.69,0.0,1.5188,0.3985646151375,1.9173646151375,1.9173646151375,7.353152751037499,36.7657637551875,0.0,0.0
2023-03-17 11:00:00,171.65,4.41,6.05,0.0,1.7165,0.3677222437875,2.0842222437875,2.0842222437875,9.437374994825,47.186874974125,0.0,0.0
2023-03-17 12:00:00,153.18,4.46,6.19,0.0,1.5318000000000003,0.38037214810000003,1.9121721481000002,1.9121721481000002,11.349547142925,56.747735714624994,0.0,0.0
2023-03-17 13:00:00,152.88,5.06,6.09,0.0,1.5288,0.5554637010999999,2.0842637011,2.0842637011,13.433810844024999,67.16905422012499,0.0,0.0
2023-03-17 14:00:00,123.97,5.65,5.46,0.0,1.2397,0.7733026109375001,2.0130026109375,2.0130026109375,15.446813454962498,77.23406727481249,0.0,0.0
2023-03-17 15:00:00,91.88,6.11,4.59,0.0,0.9188,0.9779750241625,1.8967750241624999,1.8967750241624999,17.343588479125,86.717942395625,0.0,0.0
2023-03-17 16:00:00,58.25,6.44,3.51,0.0,0.5825,1.1451483064,1.7276483064000001,1.7276483064000001,19.071236785525,95.356183927625,0.0,0.0
2023-03-17 17:00:00,18.73,6.36,2.08,0.0,0.18730000000000002,1.1029999176,1.2902999176,1.2902999176,20.0,100.0,0.0,0.3615367031249974
2023-03-17 18:00:00,0.0,6.12,1.37,5.0,0.0,0.9827847288,-4.0172152711999995,0.9827847288,15.9827847288,79.91392364400001,0.0,0.0
2023-03-17 19:00:00,0.0,6.05,1.04,5.0,0.0,0.9494459734374999,-4.0505540265625,0.9494459734374999,11.9322307022375,59.66115351118751,0.0,0.0
2023-03-17 20:00:00,0.0,5.76,0.63,5.0,0.0,0.8193540095999998,-4.1806459904,0.8193540095999998,7.7515847118375,38.7579235591875,0.0,0.0
2023-03-17 21:00:00,0.0,5.35,0.34,0.0,0.0,0.6565464828124998,0.6565464828124998,0.6565464828124998,8.40813119465,42.040655973250004,0.0,0.0
2023-03-17 22:00:00,0.0,4.97,0.13,0.0,0.0,0.5263483904874998,0.5263483904874998,0.5263483904874998,8.9344795851375,44.6723979256875,0.0,0.0
2023-03-17 23:00:00,0.0,4.65,-0.04,0.0,0.0,0.4310850796875001,0.4310850796875001,0.4310850796875001,9.365564664825001,46.827823324125006,0.0,0.0
2023-03-18 00:00:00,0.0,4.45,-0.16,0.0,0.0,0.37781932343749997,0.37781932343749997,0.37781932343749997,9.7433839882625,48.716919941312504,0.0,0.0
2023-03-18 01:00:00,0.0,4.3,-0.32,0.0,0.0,0.3408862624999999,0.3408862624999999,0.3408862624999999,10.0842702507625,50.42135125381251,0.0,0.0
2023-03-18 02:00:00,0.0,4.13,-0.47,0.0,0.0,0.3020329246375,0.3020329246375,0.3020329246375,10.3863031754,51.931515877,0.0,0.0
2023-03-18 03:00:00,0.0,4.04,-0.57,0.0,0.0,0.2827145944,0.2827145944,0.2827145944,10.6690177698,53.345088849,0.0,0.0
2023-03-18 04:00:00,0.0,4.0,-0.65,0.0,0.0,0.2744,0.2744,0.2744,10.9434177698,54.71708884899999,0.0,0.0
2023-03-18 05:00:00,0.0,3.94,-0.77,0.0,0.0,0.2622362939,0.2622362939,0.2622362939,11.205654063699999,56.02827031849999,0.0,0.0
2023-03-18 06:00:00,13.3,4.23,-0.46,5.0,0.133,0.32450787101250006,-4.5424921289875,0.45750787101250007,6.663161934712499,33.3158096735625,0.0,0.0
2023-03-18 07:00:00,80.62,4.95,0.72,5.0,0.8062,0.5200196203125,-3.6737803796875,1.3262196203125,4.0,20.0,1.0106184449750009,0.0
2023-03-18 08:00:00,149.7,5.06,2.25,5.0,1.497,0.5554637010999999,-2.9475362989000002,2.0524637010999998,4.0,20.0,2.9475362989000002,0.0
2023-03-18 09:00:00,213.93,5.05,3.91,0.0,2.1393,0.5521769421874999,2.6914769421874998,2.6914769421874998,6.691476942187499,33.4573847109375,0.0,0.0
2023-03-18 10:00:00,285.38,5.01,5.44,0.0,2.8538,0.5391595605374999,3.3929595605375003,3.3929595605375003,10.084436502725,50.422182513625,0.0,0.0
2023-03-18 11:00:00,312.52,5.11,6.79,0.0,3.1252,0.5720932629125,3.6972932629125,3.6972932629125,13.7817297656375,68.9086488281875,0.0,0.0
2023-03-18 12:00:00,279.02,5.4,7.84,0.0,2.7902,0.6751269000000001,3.4653269,3.4653269,17.2470566656375,86.2352833281875,0.0,0.0
2023-03-18 13:00:00,264.55,5.75,8.28,0.0,2.6455,0.8150939453124999,3.4605939453125,3.4605939453125,20.0,100.0,0.0,0.7076506109500009
2023-03-18 14:00:00,184.12,6.08,7.86,0.0,1.8412,0.9636401151999999,2.8048401151999998,2.8048401151999998,20.0,100.0,0.0,2.804840115200001
2023-03-18 15:00:00,162.95,6.3,6.63,0.0,1.6295,1.0720765124999998,2.7015765125,2.7015765125,20.0,100.0,0.0,2.701576512500001
2023-03-18 16:00:00,89.2,6.34,5.26,0.0,0.892,1.0926269458999998,1.9846269458999997,1.9846269458999997,20.0,100.0,0.0,1.9846269459000005
2023-03-18 17:00:00,26.45,5.84,3.69,0.0,0.2645,0.8539701183999998,1.1184701183999999,1.1184701183999999,20.0,100.0,0.0,1.1184701184000012
2023-03-18 18:00:00,0.0,5.39,2.29,5.0,0.0,0.6713831364624999,-4.3286168635375,0.6713831364624999,15.671383136462499,78.35691568231249,0.0,0.0
2023-03-18 19:00:00,0.0,5.83,1.49,5.0,0.0,0.8495907930125,-4.1504092069875,0.8495907930125,11.520973929474998,57.60486964737499,0.0,0.0
2023-03-18 20:00:00,0.0,5.86,0.89,5.0,0.0,0.8627738651,-4.1372261349,0.8627738651,7.383747794574998,36.91873897287499,0.0,0.0
2023-03-18 21:00:00,0.0,5.47,0.41,0.0,0.0,0.7017236473624998,0.7017236473624998,0.7017236473624998,8.085471441937498,40.42735720968749,0.0,0.0
2023-03-18 22:00:00,0.0,5.13,0.0,0.0,0.0,0.5788369258874999,0.5788369258874999,0.5788369258874999,8.664308367824997,43.32154183912499,0.0,0.0
2023-03-18 23:00:00,0.0,4.83,-0.03,0.0,0.0,0.48310944176250004,0.48310944176250004,0.48310944176250004,9.147417809587497,45.73708904793749,0.0,0.0
2023-03-19 00:00:00,0.0,4.41,-0.09,0.0,0.0,0.3677222437875,0.3677222437875,0.3677222437875,9.515140053374996,47.575700266874975,0.0,0.0
2023-03-19 01:00:00,0.0,4.31,-0.18,0.0,0.0,0.3432700739124999,0.3432700739124999,0.3432700739124999,9.858410127287495,49.29205063643748,0.0,0.0
2023-03-19 02:00:00,0.0,4.35,-0.2,0.0,0.0,0.35291645156249984,0.35291645156249984,0.35291645156249984,10.211326578849995,51.05663289424997,0.0,0.0
2023-03-19 03:00:00,0.0,4.58,-0.2,0.0,0.0,0.41190832269999994,0.41190832269999994,0.41190832269999994,10.623234901549996,53.11617450774998,0.0,0.0
2023-03-19 04:00:00,0.0,4.98,-0.21,0.0,0.0,0.5295319407000001,0.5295319407000001,0.5295319407000001,11.152766842249996,55.76383421124997,0.0,0.0
2023-03-19 05:00:00,0.0,5.36,-0.28,0.0,0.0,0.6602349376000001,0.6602349376000001,0.6602349376000001,11.813001779849996,59.06500889924998,0.0,0.0
2023-03-19 06:00:00,15.0,6.25,-0.05,5.0,0.15,1.0467529296875,-3.8032470703125,1.1967529296875,8.009754709537496,40.04877354768748,0.0,0.0
2023-03-19 07:00:00,77.4,6.84,0.89,5.0,0.774,1.3720578983999996,-2.8539421016000004,2.1460578983999996,5.155812607937496,25.77906303968748,0.0,0.0
2023-03-19 08:00:00,134.12,7.36,2.52,5.0,1.3412,1.7093758976,-1.9494241024,3.0505758976,4.0,20.0,0.7936114944625041,0.0
2023-03-19 09:00:00,195.85,7.54,4.08,0.0,1.9585,1.8378843119,3.7963843119,3.7963843119,7.7963843119,38.9819215595,0.0,0.0
2023-03-19 10:00:00,192.55,7.81,5.27,0.0,1.9255,2.0424772820374995,3.9679772820374994,3.9679772820374994,11.7643615939375,58.8218079696875,0.0,0.0
2023-03-19 11:00:00,126.95,8.06,6.07,0.0,1.2695,2.2449633661000004,3.5144633661,3.5144633661,15.2788249600375,76.3941248001875,0.0,0.0
2023-03-19 12:00:00,142.5,8.36,6.63,0.0,1.425,2.5050878775999994,3.9300878775999992,3.9300878775999992,19.2089128376375,96.0445641881875,0.0,0.0
2023-03-19 13:00:00,191.2,8.78,6.89,0.0,1.912,2.901935001699999,4.813935001699999,4.813935001699999,20.0,100.0,0.0,4.022847839337498
2023-03-19 14:00:00,123.38,9.23,6.79,0.0,1.2338,3.3713918772625,4.6051918772625005,4.6051918772625005,20.0,100.0,0.0,4.605191877262499
2023-03-19 15:00:00,91.45,9.47,6.17,0.0,0.9145,3.6412799523625003,4.5557799523625,4.5557799523625,20.0,100.0,0.0,4.555779952362499
2023-03-19 16:00:00,59.55,9.34,5.01,0.0,0.5955,3.493371410899999,4.0888714108999995,4.0888714108999995,20.0,100.0,0.0,4.088871410899998
2023-03-19 17:00:00,17.05,8.88,3.58,0.0,0.1705,3.0022235712,3.1727235712,3.1727235712,20.0,100.0,0.0,3.172723571199999
2023-03-19 18:00:00,0.0,8.38,2.73,5.0,0.0,2.5231100237000006,-2.4768899762999994,2.5231100237000006,17.5231100237,87.6155501185,0.0,0.0
2023-03-19 19:00:00,0.0,8.0,2.34,5.0,0.0,2.1952,-2.8048,2.1952,14.718310023699999,73.5915501185,0.0,0.0
2023-03-19 20:00:00,0.0,7.33,2.02,5.0,0.0,1.6885582886375,-3.3114417113625,1.6885582886375,11.4068683123375,57.0343415616875,0.0,0.0
2023-03-19 21:00:00,0.0,6.7,1.77,0.0,0.0,1.2895213625000002,1.2895213625000002,1.2895213625000002,12.6963896748375,63.4819483741875,0.0,0.0
2023-03-19 22:00:00,0.0,6.31,1.45,0.0,0.0,1.0771897464124998,1.0771897464124998,1.0771897464124998,13.77357942125,68.86789710625,0.0,0.0
2023-03-19 23:00:00,0.0,5.94,1.17,0.0,0.0,0.8985939039,0.8985939039,0.8985939039,14.67217332515,73.36086662574999,0.0,0.0
2023-03-20 00:00:00,0.0,5.57,1.0,0.0,0.0,0.7409172712375002,0.7409172712375002,0.7409172712375002,15.4130905963875,77.0654529819375,0.0,0.0
2023-03-20 01:00:00,0.0,5.36,0.82,0.0,0.0,0.6602349376000001,0.6602349376000001,0.6602349376000001,16.0733255339875,80.3666276699375,0.0,0.0
2023-03-20 02:00:00,0.0,5.2,0.72,0.0,0.0,0.6028568,0.6028568,0.6028568,16.6761823339875,83.3809116699375,0.0,0.0
2023-03-20 03:00:00,0.0,5.11,0.66,0.0,0.0,0.5720932629125,0.5720932629125,0.5720932629125,17.2482755969,86.2413779845,0.0,0.0
2023-03-20 04:00:00,0.0,5.0,0.58,0.0,0.0,0.5359375,0.5359375,0.5359375,17.7842130969,88.9210654845,0.0,0.0
2023-03-20 05:00:00,0.0,4.86,0.46,0.0,0.0,0.49216751010000004,0.49216751010000004,0.49216751010000004,18.276380607,91.381903035,0.0,0.0
2023-03-20 06:00:00,38.78,5.0,0.58,5.0,0.38780000000000003,0.5359375,-4.0762625,0.9237375,14.200118107,71.000590535,0.0,0.0
2023-03-20 07:00:00,196.2,5.05,1.55,5.0,1.962,0.5521769421874999,-2.4858230578125,2.5141769421875,11.7142950491875,58.5714752459375,0.0,0.0
2023-03-20 08:00:00,361.58,4.6,3.34,5.0,3.6157999999999997,0.41732809999999987,-0.9668719000000001,4.0331281,10.747423149187501,53.7371157459375,0.0,0.0
2023-03-20 09:00:00,532.33,4.55,6.08,0.0,5.323300000000001,0.4038669578124999,5.727166957812501,5.727166957812501,16.474590107,82.372950535,0.0,0.0
2023-03-20 10:00:00,713.42,5.38,9.46,0.0,7.1342,0.6676532386999998,7.8018532387,7.8018532387,20.0,100.0,0.0,4.276443345700002
2023-03-20 11:00:00,819.7,5.89,12.09,0.0,8.197,0.8760926108374998,9.073092610837499,9.073092610837499,20.0,100.0,0.0,9.073092610837499
2023-03-20 12:00:00,813.65,6.01,13.44,0.0,8.1365,0.9307382217874998,9.0672382217875,9.0672382217875,20.0,100.0,0.0,9.067238221787498
2023-03-20 13:00:00,757.08,6.24,14.0,0.0,7.5708,1.0417365504,8.6125365504,8.6125365504,20.0,100.0,0.0,8.612536550400002
2023-03-20 14:00:00,650.38,6.45,13.88,0.0,6.5038,1.1504911359375,7.6542911359375,7.6542911359375,20.0,100.0,0.0,7.654291135937498
2023-03-20 15:00:00,480.0,6.5,13.07,0.0,4.8,1.1774546874999998,5.9774546875,5.9774546875,20.0,100.0,0.0,5.9774546875
2023-03-20 16:00:00,280.3,6.14,11.66,0.0,2.803,0.9924513948999998,3.7954513948999997,3.7954513948999997,20.0,100.0,0.0,3.795451394899999
2023-03-20 17:00:00,78.75,4.04,8.61,0.0,0.7875,0.2827145944,1.0702145943999999,1.0702145943999999,20.0,100.0,0.0,1.0702145943999994
2023-03-20 18:00:00,0.0,3.36,5.07,5.0,0.0,0.16263797759999998,-4.8373620224,0.16263797759999998,15.1626379776,75.813189888,0.0,0.0
2023-03-20 19:00:00,0.0,3.2,3.82,5.0,0.0,0.14049280000000003,-4.8595072,0.14049280000000003,10.3031307776,51.515653888,0.0,0.0
2023-03-20 20:00:00,0.0,2.98,2.55,5.0,0.0,0.11346265069999999,-4.8865373493,0.11346265069999999,5.4165934283,27.082967141499996,0.0,0.0
2023-03-20 21:00:00,0.0,2.66,1.61,0.0,0.0,0.08069544910000001,0.08069544910000001,0.08069544910000001,5.4972888774,27.486444387,0.0,0.0
2023-03-20 22:00:00,0.0,2.37,1.16,0.0,0.0,0.05707542723750001,0.05707542723750001,0.05707542723750001,5.5543643046375,27.7718215231875,0.0,0.0
2023-03-20 23:00:00,0.0,2.22,0.85,0.0,0.0,0.0469097433,0.0469097433,0.0469097433,5.601274047937499,28.006370239687495,0.0,0.0
2023-03-21 00:00:00,0.0,2.14,0.61,0.0,0.0,0.042018974900000006,0.042018974900000006,0.042018974900000006,5.6432930228375,28.2164651141875,0.0,0.0
2023-03-21 01:00:00,0.0,1.98,0.65,0.0,0.0,0.0332812557,0.0332812557,0.0332812557,5.6765742785375,28.382871392687502,0.0,0.0
2023-03-21 02:00:00,0.0,1.8,0.72,0.0,0.0,0.0250047,0.0250047,0.0250047,5.7015789785375,28.507894892687503,0.0,0.0
2023-03-21 03:00:00,0.0,1.79,0.64,0.0,0.0,0.024590265962500003,0.024590265962500003,0.024590265962500003,5.7261692445,28.6308462225,0.0,0.0
2023-03-21 04:00:00,0.0,1.94,0.41,0.0,0.0,0.0313046839,0.0313046839,0.0313046839,5.7574739284000005,28.787369642000005,0.0,0.0
2023-03-21 05:00:00,0.0,2.03,0.34,0.0,0.0,0.03586676826249998,0.03586676826249998,0.03586676826249998,5.793340696662501,28.966703483312507,0.0,0.0
2023-03-21 06:00:00,44.35,1.7,1.45,5.0,0.4435,0.021064487499999996,-4.5354355125,0.4645644875,4.0,20.0,2.7420948158374996,0.0
2023-03-21 07:00:00,208.88,1.38,4.82,5.0,2.0888,0.011267858699999996,-2.8999321413,2.1000678587,4.0,20.0,2.8999321413,0.0
2023-03-21 08:00:00,379.3,1.7,8.75,5.0,3.793,0.021064487499999996,-1.1859355125,3.8140644875,4.0,20.0,1.1859355125,0.0
2023-03-21 09:00:00,538.53,2.64,11.74,0.0,5.385299999999999,0.0788889024,5.464188902399999,5.464188902399999,9.4641889024,47.320944512000004,0.0,0.0
2023-03-21 10:00:00,637.9,3.0,14.08,0.0,6.379,0.11576249999999999,6.494762499999999,6.494762499999999,15.9589514024,79.794757012,0.0,0.0
2023-03-21 11:00:00,701.9,2.71,15.39,0.0,7.019,0.0853320159125,7.1043320159125,7.1043320159125,20.0,100.0,0.0,3.0632834183125013
2023-03-21 12:00:00,818.1,2.52,16.29,0.0,8.181,0.0686128968,8.249612896799999,8.249612896799999,20.0,100.0,0.0,8.249612896799999
2023-03-21 13:00:00,753.0,2.34,16.66,0.0,7.53,0.05493532589999999,7.5849353259,7.5849353259,20.0,100.0,0.0,7.584935325899998
2023-03-21 14:00:00,612.1,2.29,16.73,0.0,6.121,0.05148854033749999,6.1724885403375005,6.1724885403375005,20.0,100.0,0.0,6.1724885403375005
2023-03-21 15:00:00,426.58,2.27,16.3,0.0,4.2658000000000005,0.0501512433625,4.315951243362501,4.315951243362501,20.0,100.0,0.0,4.315951243362502
2023-03-21 16:00:00,237.3,2.09,15.2,0.0,2.373,0.03914199808749999,2.4121419980875003,2.4121419980875003,20.0,100.0,0.0,2.412141998087499
2023-03-21 17:00:00,63.5,1.59,12.15,0.0,0.635,0.0172343737125,0.6522343737125,0.6522343737125,20.0,100.0,0.0,0.6522343737124991
2023-03-21 18:00:00,0.0,1.81,10.11,5.0,0.0,0.0254237645375,-4.9745762354625,0.0254237645375,15.0254237645375,75.12711882268749,0.0,0.0
2023-03-21 19:00:00,0.0,2.1,8.72,5.0,0.0,0.0397065375,-4.9602934625,0.0397065375,10.065130302037499,50.3256515101875,0.0,0.0
2023-03-21 20:00:00,0.0,2.54,7.03,5.0,0.0,0.0702595369,-4.9297404631,0.0702595369,5.135389838937499,25.67694919468749,0.0,0.0
2023-03-21 21:00:00,0.0,2.91,5.46,0.0,0.0,0.10565330816250001,0.10565330816250001,0.10565330816250001,5.241043147099999,26.205215735499998,0.0,0.0
2023-03-21 22:00:00,0.0,3.25,4.31,0.0,0.0,0.14718183593749998,0.14718183593749998,0.14718183593749998,5.3882249830374995,26.941124915187498,0.0,0.0
2023-03-21 23:00:00,0.0,3.45,3.93,0.0,0.0,0.17606029218750002,0.17606029218750002,0.17606029218750002,5.564285275224999,27.821426376124997,0.0,0.0
2023-03-22 00:00:00,0.0,3.52,3.69,0.0,0.0,0.18699591679999997,0.18699591679999997,0.18699591679999997,5.751281192024999,28.756405960124997,0.0,0.0
2023-03-22 01:00:00,0.0,3.57,3.44,0.0,0.0,0.19507821873749995,0.19507821873749995,0.19507821873749995,5.946359410762499,29.731797053812492,0.0,0.0
2023-03-22 02:00:00,0.0,3.46,3.69,0.0,0.0,0.17759569309999998,0.17759569309999998,0.17759569309999998,6.123955103862499,30.61977551931249,0.0,0.0
2023-03-22 03:00:00,0.0,3.29,3.85,0.0,0.0,0.1526834015875,0.1526834015875,0.1526834015875,6.2766385054499985,31.383192527249992,0.0,0.0
2023-03-22 04:00:00,0.0,3.09,3.78,0.0,0.0,0.12649680933749996,0.12649680933749996,0.12649680933749996,6.403135314787498,32.01567657393749,0.0,0.0
2023-03-22 05:00:00,0.0,2.84,3.7,0.0,0.0,0.09821077839999996,0.09821077839999996,0.09821077839999996,6.5013460931874985,32.506730465937494,0.0,0.0
2023-03-22 06:00:00,11.07,2.46,4.06,5.0,0.1107,0.06382773809999999,-4.8254722619,0.1745277381,4.0,20.0,2.3241261687125014,0.0
2023-03-22 07:00:00,49.3,1.9,5.24,5.0,0.493,0.029407962499999992,-4.4775920375,0.5224079625,4.0,20.0,4.4775920375,0.0
2023-03-22 08:00:00,93.82,2.63,6.63,5.0,0.9381999999999999,0.07799582901249998,-3.9838041709875,1.0161958290125,4.0,20.0,3.9838041709875,0.0
2023-03-22 09:00:00,199.18,2.6,8.43,0.0,1.9918000000000002,0.0753571,2.0671571,2.0671571,6.0671571,30.3357855,0.0,0.0
2023-03-22 10:00:00,224.52,2.85,9.91,0.0,2.2452,0.0992518734375,2.3444518734375,2.3444518734375,8.4116089734375,42.058044867187505,0.0,0.0
2023-03-22 11:00:00,320.75,2.66,10.39,0.0,3.2075,0.08069544910000001,3.2881954491,3.2881954491,11.6998044225375,58.499022112687506,0.0,0.0
2023-03-22 12:00:00,325.0,2.2,11.19,0.0,3.25,0.04565330000000001,3.2956533,3.2956533,14.9954577225375,74.9772886126875,0.0,0.0
2023-03-22 13:00:00,184.3,1.63,12.52,0.0,1.843,0.018568077762499993,1.8615680777624999,1.8615680777624999,16.8570258003,84.2851290015,0.0,0.0
2023-03-22 14:00:00,218.27,1.31,13.1,0.0,2.1827,0.0096386901625,2.1923386901625,2.1923386901625,19.0493644904625,95.2468224523125,0.0,0.0
2023-03-22 15:00:00,129.5,1.41,12.75,0.0,1.295,0.012018810037499997,1.3070188100375,1.3070188100375,20.0,100.0,0.0,0.3563833005000028
2023-03-22 16:00:00,83.6,0.6,11.22,0.0,0.836,0.0009260999999999998,0.8369261,0.8369261,20.0,100.0,0.0,0.8369260999999995
2023-03-22 17:00:00,27.73,1.63,9.18,0.0,0.2773,0.018568077762499993,0.29586807776249996,0.29586807776249996,20.0,100.0,0.0,0.2958680777624991
