Datetime,Solar_Radiation_W_m2,Wind_Speed_10m_m_s,Temperature_2m_C,Load_kW,Solar_Power_kW,Wind_Power_kW,Net_Power_kW,Total_Generated_Power_kW,Battery_Energy_kWh,Battery_SoC_%,Unmet_Load_kWh,Dumped_Energy_kWh
2023-07-04 11:00:00,945.65,1.15,30.02,0.0,14.18475,0.006520751562499998,14.191270751562499,14.191270751562499,40.0,100.0,0.0,14.191270751562499
2023-07-04 12:00:00,944.83,1.29,30.78,0.0,14.172450000000001,0.0092039290875,14.181653929087501,14.181653929087501,40.0,100.0,0.0,14.181653929087503
2023-07-04 13:00:00,846.92,1.44,31.31,0.0,12.7038,0.012802406399999997,12.7166024064,12.7166024064,40.0,100.0,0.0,12.7166024064
2023-07-04 14:00:00,718.97,1.64,31.41,0.0,10.784550000000001,0.018911922399999996,10.8034619224,10.8034619224,40.0,100.0,0.0,10.803461922400004
2023-07-04 15:00:00,574.03,1.85,31.02,0.0,8.610449999999998,0.027146842187500003,8.637596842187499,8.637596842187499,40.0,100.0,0.0,8.637596842187499
2023-07-04 16:00:00,405.7,2.1,30.36,0.0,6.0855,0.0397065375,6.1252065374999995,6.1252065374999995,40.0,100.0,0.0,6.125206537499999
2023-07-04 17:00:00,230.85,2.14,29.2,0.0,3.46275,0.042018974900000006,3.5047689749,3.5047689749,40.0,100.0,0.0,3.504768974900003
2023-07-04 18:00:00,82.03,1.89,27.04,5.0,1.23045,0.028946065837499993,-3.7406039341625,1.2593960658375,36.2593960658375,90.64849016459375,0.0,0.0
2023-07-04 19:00:00,4.1,2.58,24.25,5.0,0.06149999999999999,0.0736314327,-4.8648685673,0.1351314327,31.3945274985375,78.48631874634376,0.0,0.0
2023-07-04 20:00:00,0.0,3.06,22.42,5.0,0.0,0.1228480911,-4.8771519089,0.1228480911,26.5173755896375,66.29343897409375,0.0,0.0
2023-07-04 21:00:00,0.0,3.21,21.21,0.0,0.0,0.14181404028749997,0.14181404028749997,0.14181404028749997,26.659189629925,66.6479740748125,0.0,0.0
2023-07-04 22:00:00,0.0,2.79,19.95,0.0,0.0,0.0931143772125,0.0931143772125,0.0931143772125,26.7523040071375,66.88076001784376,0.0,0.0
2023-07-04 23:00:00,0.0,2.33,18.83,0.0,0.0,0.0542340323875,0.0542340323875,0.0542340323875,26.806538039525,67.01634509881251,0.0,0.0
2023-07-05 00:00:00,0.0,2.21,18.08,0.0,0.0,0.0462786790375,0.0462786790375,0.0462786790375,26.8528167185625,67.13204179640626,0.0,0.0
